Req_ID,Veh_ID,Tile_name,Tx1,P1,Pr1,Tx2,P2,Total delay,Distance
36,2,"(10, 10)_4_9_pcd",0.008192,3.476191842230641e-07,0.0,0.0,15.10421432992547,15.112406677544655,104.28575526691924,1690390089.194685
37,3,"(10, 10)_4_0_osm",0.008192,1.1361425303152607e-06,0.0,0.0,73.15780579892984,73.16599893507237,340.8427590945782,1690390090.1974537
38,3,"(10, 10)_4_0_pcd",0.008192,1.1361425303152607e-06,0.0,0.0,73.15780579892984,73.16599893507237,340.8427590945782,1690390091.1993926
39,4,"(10, 10)_7_7_osm",0.008192,9.045669675245692e-08,0.0,0.0,12.32552203526213,12.333714125718828,27.137009025737076,1690390092.2016835
40,4,"(10, 10)_7_7_pcd",0.008192,9.045669675245692e-08,0.0,0.0,12.32552203526213,12.333714125718828,27.137009025737076,1690390093.204113
41,0,"(10, 10)_6_8_osm",0.008192,9.777754665526107e-08,0.0,0.0,7.3783553734796925,7.386547471257239,29.33326399657832,1690390094.2060857
42,0,"(10, 10)_6_8_pcd",0.008192,9.777754665526107e-08,0.0,0.0,7.3783553734796925,7.386547471257239,29.33326399657832,1690390095.208345
43,1,"(10, 10)_6_9_osm",0.008192,2.7515613788049954e-07,0.0,0.0,8.617658761347984,8.625851036504121,82.54684136414986,1690390096.2109568
44,1,"(10, 10)_6_9_pcd",0.008192,2.7515613788049954e-07,0.0,0.0,8.617658761347984,8.625851036504121,82.54684136414986,1690390097.2131326
45,2,"(10, 10)_4_9_osm",0.008192,3.2857417519271624e-07,0.0,0.0,11.474750200886902,11.482942529461077,98.57225255781488,1690390098.2159202
46,2,"(10, 10)_4_9_pcd",0.008192,3.2857417519271624e-07,0.0,0.0,11.474750200886902,11.482942529461077,98.57225255781488,1690390099.2185392
47,3,"(10, 10)_4_0_osm",0.008192,1.1199890607436625e-06,0.0,0.0,55.66711692830233,55.67531004829139,335.99671822309875,1690390100.2212958
48,3,"(10, 10)_4_0_pcd",0.008192,1.1199890607436625e-06,0.0,0.0,55.66711692830233,55.67531004829139,335.99671822309875,1690390101.2237024
49,4,"(10, 10)_7_7_osm",0.008192,8.89422364745431e-08,0.0,0.0,7.056366708946741,7.064558797888978,26.68267094236293,1690390102.2256498
50,4,"(10, 10)_7_7_pcd",0.008192,8.89422364745431e-08,0.0,0.0,7.056366708946741,7.064558797888978,26.68267094236293,1690390103.2441466
51,0,"(10, 10)_6_8_osm",0.008192,8.684883366097895e-08,0.0,0.0,4.429728804339547,4.437920891188381,26.054650098293685,1690390104.2471411
52,0,"(10, 10)_6_8_pcd",0.008192,8.684883366097895e-08,0.0,0.0,4.429728804339547,4.437920891188381,26.054650098293685,1690390105.249497
53,1,"(10, 10)_5_9_osm",0.008192,2.9101996726089875e-07,0.0,0.0,7.871961887652806,7.880154178672774,87.30599017826962,1690390106.2520907
54,1,"(10, 10)_5_9_pcd",0.008192,2.9101996726089875e-07,0.0,0.0,7.871961887652806,7.880154178672774,87.30599017826962,1690390107.253484
55,2,"(10, 10)_5_9_osm",0.008192,3.075291586584069e-07,0.0,0.0,8.951518752065926,8.959711059595085,92.25874759752206,1690390108.2559094
56,2,"(10, 10)_5_9_pcd",0.008192,3.075291586584069e-07,0.0,0.0,8.951518752065926,8.959711059595085,92.25874759752206,1690390109.2571344
57,3,"(10, 10)_4_0_osm",0.008192,1.097459514930223e-06,0.0,0.0,39.10543666589994,39.113629763359455,329.2378544790669,1690390110.259795
58,3,"(10, 10)_4_0_pcd",0.008192,1.097459514930223e-06,0.0,0.0,39.10543666589994,39.113629763359455,329.2378544790669,1690390111.2615407
59,4,"(10, 10)_7_7_osm",0.008192,8.603824366455555e-08,0.0,0.0,4.191653827546021,4.199845913584264,25.811473099366665,1690390112.264036
60,4,"(10, 10)_7_7_pcd",0.008192,8.603824366455555e-08,0.0,0.0,4.191653827546021,4.199845913584264,25.811473099366665,1690390113.2657523
61,0,"(10, 10)_7_8_osm",0.008192,8.445470318286669e-08,0.0,0.0,3.2174834873068763,3.2256755717615793,25.336410954860007,1690390114.267909
62,0,"(10, 10)_7_8_pcd",0.008192,8.445470318286669e-08,0.0,0.0,3.2174834873068763,3.2256755717615793,25.336410954860007,1690390115.2700956
63,1,"(10, 10)_5_9_osm",0.008192,3.120999994584114e-07,0.0,0.0,7.616789089898617,7.624981401998617,93.62999983752343,1690390116.2725604
64,1,"(10, 10)_5_9_pcd",0.008192,3.120999994584114e-07,0.0,0.0,7.616789089898617,7.624981401998617,93.62999983752343,1690390117.2750962
65,2,"(10, 10)_5_9_osm",0.008192,2.8596182029536985e-07,0.0,0.0,7.122263934965571,7.130456220927392,85.78854608861096,1690390118.277653
66,2,"(10, 10)_5_9_pcd",0.008192,2.8596182029536985e-07,0.0,0.0,7.122263934965571,7.130456220927392,85.78854608861096,1690390119.2800486
67,3,"(10, 10)_4_0_osm",0.008192,1.0707989132691387e-06,0.0,0.0,32.238288135473084,32.246481206271994,321.2396739807416,1690390120.282884
68,3,"(10, 10)_4_0_pcd",0.008192,1.0707989132691387e-06,0.0,0.0,32.238288135473084,32.246481206271994,321.2396739807416,1690390121.2850716
69,4,"(10, 10)_6_7_osm",0.008192,8.064029929729661e-08,0.0,0.0,2.995265586903259,3.0034576675435583,24.192089789188984,1690390122.2873955
70,4,"(10, 10)_6_7_pcd",0.008192,8.064029929729661e-08,0.0,0.0,2.995265586903259,3.0034576675435583,24.192089789188984,1690390123.289408
71,0,"(10, 10)_7_7_osm",0.008192,8.992474752659276e-08,0.0,0.0,2.7433323862252332,2.7515244761499806,26.977424257977827,1690390124.2923694
72,0,"(10, 10)_7_7_pcd",0.008192,8.992474752659276e-08,0.0,0.0,2.7433323862252332,2.7515244761499806,26.977424257977827,1690390125.2945733
73,1,"(10, 10)_4_9_osm",0.008192,3.36343232161355e-07,0.0,0.0,8.283311132756962,8.291503469100194,100.9029696484065,1690390126.2972069
74,1,"(10, 10)_4_9_pcd",0.008192,3.36343232161355e-07,0.0,0.0,8.283311132756962,8.291503469100194,100.9029696484065,1690390127.2996593
75,2,"(10, 10)_6_9_osm",0.008192,2.660659015109364e-07,0.0,0.0,5.943729437041703,5.951921703107605,79.81977045328092,1690390128.3016279
76,2,"(10, 10)_6_9_pcd",0.008192,2.660659015109364e-07,0.0,0.0,5.943729437041703,5.951921703107605,79.81977045328092,1690390129.303786
77,3,"(10, 10)_4_0_osm",0.008192,1.0393371211611728e-06,0.0,0.0,26.510721784316758,26.51891482365388,311.80113634835186,1690390130.3060086
78,3,"(10, 10)_4_0_pcd",0.008192,1.0393371211611728e-06,0.0,0.0,26.510721784316758,26.51891482365388,311.80113634835186,1690390131.3082647
79,4,"(10, 10)_6_7_osm",0.008192,7.387873133775858e-08,0.0,0.0,2.261836120924104,2.270028194802835,22.163619401327576,1690390132.3095076
80,4,"(10, 10)_6_7_pcd",0.008192,7.387873133775858e-08,0.0,0.0,2.261836120924104,2.270028194802835,22.163619401327576,1690390133.311909
81,0,"(10, 10)_7_7_osm",0.008192,8.904694871461938e-08,0.0,0.0,2.3053498258695857,2.3135419149165344,26.714084614385815,1690390134.313703
82,0,"(10, 10)_7_7_pcd",0.008192,8.904694871461938e-08,0.0,0.0,2.3053498258695857,2.3135419149165344,26.714084614385815,1690390135.3161986
83,1,"(10, 10)_4_9_osm",0.008192,3.640044205174714e-07,0.0,0.0,8.748109411357843,8.756301775362264,109.20132615524142,1690390136.3178978
84,1,"(10, 10)_4_9_pcd",0.008192,3.640044205174714e-07,0.0,0.0,8.748109411357843,8.756301775362264,109.20132615524142,1690390137.3197916
85,2,"(10, 10)_6_9_osm",0.008192,2.523270596279748e-07,0.0,0.0,5.699050976641709,5.7072432289687685,75.69811788839243,1690390138.3212612
86,2,"(10, 10)_6_9_pcd",0.008192,2.523270596279748e-07,0.0,0.0,5.699050976641709,5.7072432289687685,75.69811788839243,1690390139.3234968
87,3,"(10, 10)_4_1_osm",0.008192,1.0025389359859356e-06,0.0,0.0,21.858276520290453,21.866469522829387,300.76168079578065,1690390140.3254638
88,3,"(10, 10)_4_1_pcd",0.008192,1.0025389359859356e-06,0.0,0.0,21.858276520290453,21.866469522829387,300.76168079578065,1690390141.3275945
89,4,"(10, 10)_6_7_osm",0.008192,7.029259081244548e-08,0.0,0.0,1.7136404160424519,1.7218324863350427,21.087777243733644,1690390142.3294904
90,4,"(10, 10)_6_7_pcd",0.008192,7.029259081244548e-08,0.0,0.0,1.7136404160424519,1.7218324863350427,21.087777243733644,1690390143.331883
91,0,"(10, 10)_6_7_osm",0.008192,8.170250685180871e-08,0.0,0.0,1.8569023235653366,1.8650944052678435,24.510752055542614,1690390144.3334675
92,0,"(10, 10)_6_7_pcd",0.008192,8.170250685180871e-08,0.0,0.0,1.8569023235653366,1.8650944052678435,24.510752055542614,1690390145.33539
93,1,"(10, 10)_4_9_osm",0.008192,3.935086005593747e-07,0.0,0.0,9.585630060742053,9.593822454250654,118.05258016781242,1690390146.3374035
94,1,"(10, 10)_4_9_pcd",0.008192,3.935086005593747e-07,0.0,0.0,9.585630060742053,9.593822454250654,118.05258016781242,1690390147.339826
95,2,"(10, 10)_6_9_osm",0.008192,2.467305325188354e-07,0.0,0.0,7.870716995537823,7.878909242268355,74.01915975565062,1690390148.3415475
96,2,"(10, 10)_6_9_pcd",0.008192,2.467305325188354e-07,0.0,0.0,7.870716995537823,7.878909242268355,74.01915975565062,1690390149.3438153
97,3,"(10, 10)_4_1_osm",0.008192,9.607017963832745e-07,0.0,0.0,18.423024472306086,18.43121743300788,288.21053891498235,1690390150.3456237
98,3,"(10, 10)_4_1_pcd",0.008192,9.607017963832745e-07,0.0,0.0,18.423024472306086,18.43121743300788,288.21053891498235,1690390151.3478131
99,4,"(10, 10)_5_7_osm",0.008192,7.727699752986874e-08,0.0,0.0,1.560087636527219,1.5682797138042164,23.18309925896062,1690390152.349438
100,4,"(10, 10)_5_7_pcd",0.008192,7.727699752986874e-08,0.0,0.0,1.560087636527219,1.5682797138042164,23.18309925896062,1690390153.3516312
101,0,"(10, 10)_6_7_osm",0.008192,7.166010246992101e-08,0.0,0.0,1.4141413585619664,1.422333430222069,21.498030740976304,1690390154.3768008
102,0,"(10, 10)_6_7_pcd",0.008192,7.166010246992101e-08,0.0,0.0,1.4141413585619664,1.422333430222069,21.498030740976304,1690390155.3792028
103,2,"(10, 10)_6_9_osm",0.008192,2.450358640516533e-07,0.0,0.0,11.51001247891994,11.518204723955805,73.51075921549598,1690390156.381161
104,2,"(10, 10)_6_9_pcd",0.008192,2.450358640516533e-07,0.0,0.0,11.51001247891994,11.518204723955805,73.51075921549598,1690390157.383546
105,3,"(10, 10)_4_1_osm",0.008192,9.129084179797697e-07,0.0,0.0,15.318624579544199,15.326817492452617,273.8725253939309,1690390158.385618
106,3,"(10, 10)_4_1_pcd",0.008192,9.129084179797697e-07,0.0,0.0,15.318624579544199,15.326817492452617,273.8725253939309,1690390159.3877199
107,4,"(10, 10)_5_7_osm",0.008192,8.631556665110186e-08,0.0,0.0,1.6350691449196875,1.6432612312352541,25.894669995330556,1690390160.3895175
108,4,"(10, 10)_5_7_pcd",0.008192,8.631556665110186e-08,0.0,0.0,1.6350691449196875,1.6432612312352541,25.894669995330556,1690390161.3915882
109,5,"(10, 10)_9_7_osm",0.008192,3.7326781372305037e-07,0.0,0.0,1119.8034415424188,1119.8116339156866,111.9803441169151,1690390162.3930275
110,5,"(10, 10)_9_7_pcd",0.008192,3.7326781372305037e-07,0.0,0.0,1119.8034415424188,1119.8116339156866,111.9803441169151,1690390163.3955126
111,0,"(10, 10)_5_7_osm",0.008192,7.376839675370267e-08,0.0,0.0,1.2777543630349344,1.285946436803331,22.1305190261108,1690390164.3976362
112,0,"(10, 10)_5_7_pcd",0.008192,7.376839675370267e-08,0.0,0.0,1.2777543630349344,1.285946436803331,22.1305190261108,1690390165.3999524
113,2,"(10, 10)_7_9_osm",0.008192,2.4287061082601175e-07,0.0,0.0,12.425071611023105,12.433263853893715,72.86118324780352,1690390166.4025633
114,2,"(10, 10)_7_9_pcd",0.008192,2.4287061082601175e-07,0.0,0.0,12.425071611023105,12.433263853893715,72.86118324780352,1690390167.4049077
115,3,"(10, 10)_4_2_osm",0.008192,8.58388790259306e-07,0.0,0.0,12.619945555366312,12.628138413755103,257.5166370777918,1690390168.4072301
116,3,"(10, 10)_4_2_pcd",0.008192,8.58388790259306e-07,0.0,0.0,12.619945555366312,12.628138413755103,257.5166370777918,1690390169.4095242
117,4,"(10, 10)_5_7_osm",0.008192,1.0358503062837131e-07,0.0,0.0,2.494820356995894,2.5030124605809245,31.075509188511393,1690390170.4115958
118,4,"(10, 10)_5_7_pcd",0.008192,1.0358503062837131e-07,0.0,0.0,2.494820356995894,2.5030124605809245,31.075509188511393,1690390171.4141161
119,5,"(10, 10)_9_7_osm",0.008192,3.664592210899718e-07,0.0,0.0,52.41298196994057,52.42117433639979,109.93776632699154,1690390172.4166262
120,5,"(10, 10)_9_7_pcd",0.008192,3.664592210899718e-07,0.0,0.0,52.41298196994057,52.42117433639979,109.93776632699154,1690390173.4188673
121,0,"(10, 10)_5_7_osm",0.008192,8.370001740775781e-08,0.0,0.0,1.5859700067180613,1.5941620904180787,25.11000522232734,1690390174.4213955
122,0,"(10, 10)_5_7_pcd",0.008192,8.370001740775781e-08,0.0,0.0,1.5859700067180613,1.5941620904180787,25.11000522232734,1690390175.4237857
123,2,"(10, 10)_7_9_osm",0.008192,2.2864800554012344e-07,0.0,0.0,10.569315421716402,10.577507650364407,68.59440166203703,1690390176.4256408
124,2,"(10, 10)_7_9_pcd",0.008192,2.2864800554012344e-07,0.0,0.0,10.569315421716402,10.577507650364407,68.59440166203703,1690390177.427839
125,3,"(10, 10)_4_2_osm",0.008192,7.972012765930263e-07,0.0,0.0,10.435513415733958,10.443706212935234,239.16038297790791,1690390178.4294426
126,3,"(10, 10)_4_2_pcd",0.008192,7.972012765930263e-07,0.0,0.0,10.435513415733958,10.443706212935234,239.16038297790791,1690390179.431787
127,4,"(10, 10)_4_7_osm",0.008192,1.3668705049185597e-07,0.0,0.0,3.4634995104048927,3.471691647091943,41.00611514755679,1690390180.4335444
128,4,"(10, 10)_4_7_pcd",0.008192,1.3668705049185597e-07,0.0,0.0,3.4634995104048927,3.471691647091943,41.00611514755679,1690390181.4356303
129,5,"(10, 10)_9_7_osm",0.008192,3.542452467451094e-07,0.0,0.0,28.242559339412985,28.25075169365823,106.27357402353283,1690390182.4375997
130,5,"(10, 10)_9_7_pcd",0.008192,3.542452467451094e-07,0.0,0.0,28.242559339412985,28.25075169365823,106.27357402353283,1690390183.4396698
131,0,"(10, 10)_5_7_osm",0.008192,8.939392015134723e-08,0.0,0.0,2.2581220373591977,2.2663141267531177,26.81817604540417,1690390184.4413674
132,0,"(10, 10)_5_7_pcd",0.008192,8.939392015134723e-08,0.0,0.0,2.2581220373591977,2.2663141267531177,26.81817604540417,1690390185.4439857
133,2,"(10, 10)_7_9_osm",0.008192,2.046725926737081e-07,0.0,0.0,7.1123665651478465,7.120558769820439,61.40177780211243,1690390186.4455943
134,2,"(10, 10)_7_9_pcd",0.008192,2.046725926737081e-07,0.0,0.0,7.1123665651478465,7.120558769820439,61.40177780211243,1690390187.4480646
135,3,"(10, 10)_4_2_osm",0.008192,7.316023458494469e-07,0.0,0.0,8.923858609601336,8.932051341203682,219.48070375483408,1690390188.449805
136,3,"(10, 10)_4_2_pcd",0.008192,7.316023458494469e-07,0.0,0.0,8.923858609601336,8.932051341203682,219.48070375483408,1690390189.4520717
137,4,"(10, 10)_4_8_osm",0.008192,1.7546836001218634e-07,0.0,0.0,3.781359896019009,3.789552071487369,52.6405080036559,1690390190.453771
138,4,"(10, 10)_4_8_pcd",0.008192,1.7546836001218634e-07,0.0,0.0,3.781359896019009,3.789552071487369,52.6405080036559,1690390191.4561076
139,5,"(10, 10)_9_7_osm",0.008192,3.343596962553214e-07,0.0,0.0,16.370763445585233,16.378955779944928,100.30790887659641,1690390192.4575613
140,5,"(10, 10)_9_7_pcd",0.008192,3.343596962553214e-07,0.0,0.0,16.370763445585233,16.378955779944928,100.30790887659641,1690390193.4596276
141,0,"(10, 10)_5_7_osm",0.008192,1.2176161785299054e-07,0.0,0.0,2.8312645121870794,2.8394566339486973,36.52848535589716,1690390194.461713
142,0,"(10, 10)_5_7_pcd",0.008192,1.2176161785299054e-07,0.0,0.0,2.8312645121870794,2.8394566339486973,36.52848535589716,1690390195.4638374
143,2,"(10, 10)_6_8_osm",0.008192,1.7679917850305266e-07,0.0,0.0,5.282684514699406,5.2908766914985845,53.0397535509158,1690390196.4657419
144,2,"(10, 10)_6_8_pcd",0.008192,1.7679917850305266e-07,0.0,0.0,5.282684514699406,5.2908766914985845,53.0397535509158,1690390197.4682353
145,3,"(10, 10)_4_3_osm",0.008192,6.602804334333948e-07,0.0,0.0,7.447568183516918,7.455760843797351,198.08413003001843,1690390198.4697015
146,3,"(10, 10)_4_3_pcd",0.008192,6.602804334333948e-07,0.0,0.0,7.447568183516918,7.455760843797351,198.08413003001843,1690390199.4719667
147,4,"(10, 10)_4_8_osm",0.008192,2.2807622372761215e-07,0.0,0.0,4.23178555528292,4.239977783359144,68.42286711828365,1690390200.4748292
148,4,"(10, 10)_4_8_pcd",0.008192,2.2807622372761215e-07,0.0,0.0,4.23178555528292,4.239977783359144,68.42286711828365,1690390201.4766984
149,5,"(10, 10)_9_7_osm",0.008192,3.0907297422153765e-07,0.0,0.0,11.897764821372794,11.905957130445769,92.7218922664613,1690390202.4795291
150,5,"(10, 10)_9_7_pcd",0.008192,3.0907297422153765e-07,0.0,0.0,11.897764821372794,11.905957130445769,92.7218922664613,1690390203.4814627
151,0,"(10, 10)_4_8_osm",0.008192,1.5965581444315694e-07,0.0,0.0,3.3423478174936525,3.350539977149467,47.89674433294708,1690390204.4839494
152,0,"(10, 10)_4_8_pcd",0.008192,1.5965581444315694e-07,0.0,0.0,3.3423478174936525,3.350539977149467,47.89674433294708,1690390205.4855375
153,2,"(10, 10)_6_8_osm",0.008192,1.5011556382789894e-07,0.0,0.0,4.68188919229589,4.690081342411454,45.03466914836969,1690390206.4885643
154,2,"(10, 10)_6_8_pcd",0.008192,1.5011556382789894e-07,0.0,0.0,4.68188919229589,4.690081342411454,45.03466914836969,1690390207.4895005
155,3,"(10, 10)_4_3_osm",0.008192,5.852138421750247e-07,0.0,0.0,6.286589526929817,6.294782112143659,175.5641526525074,1690390208.4918368
156,3,"(10, 10)_4_3_pcd",0.008192,5.852138421750247e-07,0.0,0.0,6.286589526929817,6.294782112143659,175.5641526525074,1690390209.4935052
157,4,"(10, 10)_3_8_osm",0.008192,2.809684532089277e-07,0.0,0.0,5.185737267630185,5.193929548598638,84.29053596267832,1690390210.4959743
158,4,"(10, 10)_3_8_pcd",0.008192,2.809684532089277e-07,0.0,0.0,5.185737267630185,5.193929548598638,84.29053596267832,1690390211.4975479
159,5,"(10, 10)_8_7_osm",0.008192,2.7765862048469516e-07,0.0,0.0,8.602754397931633,8.610946675590254,83.29758614540854,1690390212.4999008
160,5,"(10, 10)_8_7_pcd",0.008192,2.7765862048469516e-07,0.0,0.0,8.602754397931633,8.610946675590254,83.29758614540854,1690390213.501592
161,0,"(10, 10)_4_8_osm",0.008192,2.1470449624190246e-07,0.0,0.0,3.8068519410150463,3.8150441557195425,64.41134887257074,1690390214.5042107
162,0,"(10, 10)_4_8_pcd",0.008192,2.1470449624190246e-07,0.0,0.0,3.8068519410150463,3.8150441557195425,64.41134887257074,1690390215.5056162
163,2,"(10, 10)_6_8_osm",0.008192,1.328725073370811e-07,0.0,0.0,6.407173195584576,6.415365328457083,39.861752201124325,1690390216.508128
164,2,"(10, 10)_6_8_pcd",0.008192,1.328725073370811e-07,0.0,0.0,6.407173195584576,6.415365328457083,39.861752201124325,1690390217.51071
165,3,"(10, 10)_4_4_osm",0.008192,5.059847343599997e-07,0.0,0.0,5.158345474458239,5.166537980442973,151.7954203079999,1690390218.5131772
166,3,"(10, 10)_4_4_pcd",0.008192,5.059847343599997e-07,0.0,0.0,5.158345474458239,5.166537980442973,151.7954203079999,1690390219.51545
167,4,"(10, 10)_3_8_osm",0.008192,3.2070652827489943e-07,0.0,0.0,7.878981177963261,7.887173498669789,96.21195848246983,1690390220.5178268
168,4,"(10, 10)_3_8_pcd",0.008192,3.2070652827489943e-07,0.0,0.0,7.878981177963261,7.887173498669789,96.21195848246983,1690390221.5202334
169,5,"(10, 10)_8_7_osm",0.008192,2.4441766784018884e-07,0.0,0.0,7.155628193162856,7.163820437580523,73.32530035205664,1690390222.522389
170,5,"(10, 10)_8_7_pcd",0.008192,2.4441766784018884e-07,0.0,0.0,7.155628193162856,7.163820437580523,73.32530035205664,1690390223.5250413
171,0,"(10, 10)_3_8_osm",0.008192,2.620422937192207e-07,0.0,0.0,5.403765391766978,5.411957653809272,78.6126881157662,1690390224.5276372
172,0,"(10, 10)_3_8_pcd",0.008192,2.620422937192207e-07,0.0,0.0,5.403765391766978,5.411957653809272,78.6126881157662,1690390225.5295281
173,2,"(10, 10)_6_8_osm",0.008192,1.1621291555086244e-07,0.0,0.0,4.5591037285349865,4.567295844747902,34.863874665258734,1690390226.531964
174,2,"(10, 10)_6_8_pcd",0.008192,1.1621291555086244e-07,0.0,0.0,4.5591037285349865,4.567295844747902,34.863874665258734,1690390227.5334907
175,3,"(10, 10)_5_4_osm",0.008192,4.3229210407134026e-07,0.0,0.0,4.769450243167042,4.777642675459146,129.68763122140209,1690390228.5356348
176,3,"(10, 10)_5_4_pcd",0.008192,4.3229210407134026e-07,0.0,0.0,4.769450243167042,4.777642675459146,129.68763122140209,1690390229.5375528
177,4,"(10, 10)_3_8_osm",0.008192,3.4660912943630463e-07,0.0,0.0,13.064025581472915,13.072217928082045,103.98273883089139,1690390230.5401404
178,4,"(10, 10)_3_8_pcd",0.008192,3.4660912943630463e-07,0.0,0.0,13.064025581472915,13.072217928082045,103.98273883089139,1690390231.5424793
179,5,"(10, 10)_8_7_osm",0.008192,2.0722105430038301e-07,0.0,0.0,5.418742830144329,5.426935037365384,62.16631629011491,1690390232.5449142
180,5,"(10, 10)_8_7_pcd",0.008192,2.0722105430038301e-07,0.0,0.0,5.418742830144329,5.426935037365384,62.16631629011491,1690390233.5474062
