Req_ID,Veh_ID,Tile_name,Tx1,P1,Pr1,Tx2,P2,Total delay,Distance
43,1,"(10, 10)_6_9_osm",0.008192,2.7515613788049954e-07,0.0,0.0,8.617658761347984,8.625851036504121,82.54684136414986
44,1,"(10, 10)_6_9_pcd",0.008192,2.7515613788049954e-07,0.0,0.0,8.617658761347984,8.625851036504121,82.54684136414986
45,2,"(10, 10)_4_9_osm",0.008192,3.2857417519271624e-07,0.0,0.0,11.474750200886902,11.482942529461077,98.57225255781488
46,2,"(10, 10)_4_9_pcd",0.008192,3.2857417519271624e-07,0.0,0.0,11.474750200886902,11.482942529461077,98.57225255781488
47,3,"(10, 10)_4_0_osm",0.008192,1.1199890607436625e-06,0.0,0.0,55.66711692830233,55.67531004829139,335.99671822309875
48,3,"(10, 10)_4_0_pcd",0.008192,1.1199890607436625e-06,0.0,0.0,55.66711692830233,55.67531004829139,335.99671822309875
49,4,"(10, 10)_7_7_osm",0.008192,8.89422364745431e-08,0.0,0.0,7.056366708946741,7.064558797888978,26.68267094236293
50,4,"(10, 10)_7_7_pcd",0.008192,8.89422364745431e-08,0.0,0.0,7.056366708946741,7.064558797888978,26.68267094236293
51,0,"(10, 10)_6_8_osm",0.008192,8.684883366097895e-08,0.0,0.0,4.429728804339547,4.437920891188381,26.054650098293685
52,0,"(10, 10)_6_8_pcd",0.008192,8.684883366097895e-08,0.0,0.0,4.429728804339547,4.437920891188381,26.054650098293685
53,1,"(10, 10)_5_9_osm",0.008192,2.9101996726089875e-07,0.0,0.0,7.871961887652806,7.880154178672774,87.30599017826962
54,1,"(10, 10)_5_9_pcd",0.008192,2.9101996726089875e-07,0.0,0.0,7.871961887652806,7.880154178672774,87.30599017826962
55,2,"(10, 10)_5_9_osm",0.008192,3.075291586584069e-07,0.0,0.0,8.951518752065926,8.959711059595085,92.25874759752206
56,2,"(10, 10)_5_9_pcd",0.008192,3.075291586584069e-07,0.0,0.0,8.951518752065926,8.959711059595085,92.25874759752206
57,3,"(10, 10)_4_0_osm",0.008192,1.097459514930223e-06,0.0,0.0,39.10543666589994,39.113629763359455,329.2378544790669
58,3,"(10, 10)_4_0_pcd",0.008192,1.097459514930223e-06,0.0,0.0,39.10543666589994,39.113629763359455,329.2378544790669
59,4,"(10, 10)_7_7_osm",0.008192,8.603824366455555e-08,0.0,0.0,4.191653827546021,4.199845913584264,25.811473099366665
60,4,"(10, 10)_7_7_pcd",0.008192,8.603824366455555e-08,0.0,0.0,4.191653827546021,4.199845913584264,25.811473099366665
61,0,"(10, 10)_7_8_osm",0.008192,8.445470318286669e-08,0.0,0.0,3.2174834873068763,3.2256755717615793,25.336410954860007
62,0,"(10, 10)_7_8_pcd",0.008192,8.445470318286669e-08,0.0,0.0,3.2174834873068763,3.2256755717615793,25.336410954860007
63,1,"(10, 10)_5_9_osm",0.008192,3.120999994584114e-07,0.0,0.0,7.616789089898617,7.624981401998617,93.62999983752343
64,1,"(10, 10)_5_9_pcd",0.008192,3.120999994584114e-07,0.0,0.0,7.616789089898617,7.624981401998617,93.62999983752343
65,2,"(10, 10)_5_9_osm",0.008192,2.8596182029536985e-07,0.0,0.0,7.122263934965571,7.130456220927392,85.78854608861096
66,2,"(10, 10)_5_9_pcd",0.008192,2.8596182029536985e-07,0.0,0.0,7.122263934965571,7.130456220927392,85.78854608861096
67,3,"(10, 10)_4_0_osm",0.008192,1.0707989132691387e-06,0.0,0.0,32.238288135473084,32.246481206271994,321.2396739807416
68,3,"(10, 10)_4_0_pcd",0.008192,1.0707989132691387e-06,0.0,0.0,32.238288135473084,32.246481206271994,321.2396739807416
69,4,"(10, 10)_6_7_osm",0.008192,8.064029929729661e-08,0.0,0.0,2.995265586903259,3.0034576675435583,24.192089789188984
70,4,"(10, 10)_6_7_pcd",0.008192,8.064029929729661e-08,0.0,0.0,2.995265586903259,3.0034576675435583,24.192089789188984
71,0,"(10, 10)_7_7_osm",0.008192,8.992474752659276e-08,0.0,0.0,2.7433323862252332,2.7515244761499806,26.977424257977827
72,0,"(10, 10)_7_7_pcd",0.008192,8.992474752659276e-08,0.0,0.0,2.7433323862252332,2.7515244761499806,26.977424257977827
73,1,"(10, 10)_4_9_osm",0.008192,3.36343232161355e-07,0.0,0.0,8.283311132756962,8.291503469100194,100.9029696484065
74,1,"(10, 10)_4_9_pcd",0.008192,3.36343232161355e-07,0.0,0.0,8.283311132756962,8.291503469100194,100.9029696484065
75,2,"(10, 10)_6_9_osm",0.008192,2.660659015109364e-07,0.0,0.0,5.943729437041703,5.951921703107605,79.81977045328092
76,2,"(10, 10)_6_9_pcd",0.008192,2.660659015109364e-07,0.0,0.0,5.943729437041703,5.951921703107605,79.81977045328092
77,3,"(10, 10)_4_0_osm",0.008192,1.0393371211611728e-06,0.0,0.0,26.510721784316758,26.51891482365388,311.80113634835186
78,3,"(10, 10)_4_0_pcd",0.008192,1.0393371211611728e-06,0.0,0.0,26.510721784316758,26.51891482365388,311.80113634835186
79,4,"(10, 10)_6_7_osm",0.008192,7.387873133775858e-08,0.0,0.0,2.261836120924104,2.270028194802835,22.163619401327576
80,4,"(10, 10)_6_7_pcd",0.008192,7.387873133775858e-08,0.0,0.0,2.261836120924104,2.270028194802835,22.163619401327576
81,0,"(10, 10)_7_7_osm",0.008192,8.904694871461938e-08,0.0,0.0,2.3053498258695857,2.3135419149165344,26.714084614385815
82,0,"(10, 10)_7_7_pcd",0.008192,8.904694871461938e-08,0.0,0.0,2.3053498258695857,2.3135419149165344,26.714084614385815
83,1,"(10, 10)_4_9_osm",0.008192,3.640044205174714e-07,0.0,0.0,8.748109411357843,8.756301775362264,109.20132615524142
84,1,"(10, 10)_4_9_pcd",0.008192,3.640044205174714e-07,0.0,0.0,8.748109411357843,8.756301775362264,109.20132615524142
85,2,"(10, 10)_6_9_osm",0.008192,2.523270596279748e-07,0.0,0.0,5.699050976641709,5.7072432289687685,75.69811788839243
86,2,"(10, 10)_6_9_pcd",0.008192,2.523270596279748e-07,0.0,0.0,5.699050976641709,5.7072432289687685,75.69811788839243
87,3,"(10, 10)_4_1_osm",0.008192,1.0025389359859356e-06,0.0,0.0,21.858276520290453,21.866469522829387,300.76168079578065
88,3,"(10, 10)_4_1_pcd",0.008192,1.0025389359859356e-06,0.0,0.0,21.858276520290453,21.866469522829387,300.76168079578065
89,4,"(10, 10)_6_7_osm",0.008192,7.029259081244548e-08,0.0,0.0,1.7136404160424519,1.7218324863350427,21.087777243733644
90,4,"(10, 10)_6_7_pcd",0.008192,7.029259081244548e-08,0.0,0.0,1.7136404160424519,1.7218324863350427,21.087777243733644
91,0,"(10, 10)_6_7_osm",0.008192,8.170250685180871e-08,0.0,0.0,1.8569023235653366,1.8650944052678435,24.510752055542614
92,0,"(10, 10)_6_7_pcd",0.008192,8.170250685180871e-08,0.0,0.0,1.8569023235653366,1.8650944052678435,24.510752055542614
93,1,"(10, 10)_4_9_osm",0.008192,3.935086005593747e-07,0.0,0.0,9.585630060742053,9.593822454250654,118.05258016781242
94,1,"(10, 10)_4_9_pcd",0.008192,3.935086005593747e-07,0.0,0.0,9.585630060742053,9.593822454250654,118.05258016781242
95,2,"(10, 10)_6_9_osm",0.008192,2.467305325188354e-07,0.0,0.0,7.870716995537823,7.878909242268355,74.01915975565062
96,2,"(10, 10)_6_9_pcd",0.008192,2.467305325188354e-07,0.0,0.0,7.870716995537823,7.878909242268355,74.01915975565062
97,3,"(10, 10)_4_1_osm",0.008192,9.607017963832745e-07,0.0,0.0,18.423024472306086,18.43121743300788,288.21053891498235
98,3,"(10, 10)_4_1_pcd",0.008192,9.607017963832745e-07,0.0,0.0,18.423024472306086,18.43121743300788,288.21053891498235
99,4,"(10, 10)_5_7_osm",0.008192,7.727699752986874e-08,0.0,0.0,1.560087636527219,1.5682797138042164,23.18309925896062
100,4,"(10, 10)_5_7_pcd",0.008192,7.727699752986874e-08,0.0,0.0,1.560087636527219,1.5682797138042164,23.18309925896062
101,0,"(10, 10)_6_7_osm",0.008192,7.166010246992101e-08,0.0,0.0,1.4141413585619664,1.422333430222069,21.498030740976304
102,0,"(10, 10)_6_7_pcd",0.008192,7.166010246992101e-08,0.0,0.0,1.4141413585619664,1.422333430222069,21.498030740976304
103,2,"(10, 10)_6_9_osm",0.008192,2.450358640516533e-07,0.0,0.0,11.51001247891994,11.518204723955805,73.51075921549598
104,2,"(10, 10)_6_9_pcd",0.008192,2.450358640516533e-07,0.0,0.0,11.51001247891994,11.518204723955805,73.51075921549598
105,3,"(10, 10)_4_1_osm",0.008192,9.129084179797697e-07,0.0,0.0,15.318624579544199,15.326817492452617,273.8725253939309
106,3,"(10, 10)_4_1_pcd",0.008192,9.129084179797697e-07,0.0,0.0,15.318624579544199,15.326817492452617,273.8725253939309
107,4,"(10, 10)_5_7_osm",0.008192,8.631556665110186e-08,0.0,0.0,1.6350691449196875,1.6432612312352541,25.894669995330556
108,4,"(10, 10)_5_7_pcd",0.008192,8.631556665110186e-08,0.0,0.0,1.6350691449196875,1.6432612312352541,25.894669995330556
109,5,"(10, 10)_9_7_osm",0.008192,3.7326781372305037e-07,0.0,0.0,1119.8034415424188,1119.8116339156866,111.9803441169151
110,5,"(10, 10)_9_7_pcd",0.008192,3.7326781372305037e-07,0.0,0.0,1119.8034415424188,1119.8116339156866,111.9803441169151
111,0,"(10, 10)_5_7_osm",0.008192,7.376839675370267e-08,0.0,0.0,1.2777543630349344,1.285946436803331,22.1305190261108
112,0,"(10, 10)_5_7_pcd",0.008192,7.376839675370267e-08,0.0,0.0,1.2777543630349344,1.285946436803331,22.1305190261108
113,2,"(10, 10)_7_9_osm",0.008192,2.4287061082601175e-07,0.0,0.0,12.425071611023105,12.433263853893715,72.86118324780352
114,2,"(10, 10)_7_9_pcd",0.008192,2.4287061082601175e-07,0.0,0.0,12.425071611023105,12.433263853893715,72.86118324780352
115,3,"(10, 10)_4_2_osm",0.008192,8.58388790259306e-07,0.0,0.0,12.619945555366312,12.628138413755103,257.5166370777918
116,3,"(10, 10)_4_2_pcd",0.008192,8.58388790259306e-07,0.0,0.0,12.619945555366312,12.628138413755103,257.5166370777918
116,3,"(10, 10)_4_2_pcd",0.008192,1.0358503062837131e-07,0.0,0.0,2.494820356995894,2.5030124605809245,31.075509188511393
116,3,"(10, 10)_4_2_pcd",0.008192,1.0358503062837131e-07,0.0,0.0,2.494820356995894,2.5030124605809245,31.075509188511393
119,5,"(10, 10)_9_7_osm",0.008192,3.664592210899718e-07,0.0,0.0,52.41298196994057,52.42117433639979,109.93776632699154
120,5,"(10, 10)_9_7_pcd",0.008192,3.664592210899718e-07,0.0,0.0,52.41298196994057,52.42117433639979,109.93776632699154
121,0,"(10, 10)_5_7_osm",0.008192,8.370001740775781e-08,0.0,0.0,1.5859700067180613,1.5941620904180787,25.11000522232734
122,0,"(10, 10)_5_7_pcd",0.008192,8.370001740775781e-08,0.0,0.0,1.5859700067180613,1.5941620904180787,25.11000522232734
123,2,"(10, 10)_7_9_osm",0.008192,2.2864800554012344e-07,0.0,0.0,10.569315421716402,10.577507650364407,68.59440166203703
124,2,"(10, 10)_7_9_pcd",0.008192,2.2864800554012344e-07,0.0,0.0,10.569315421716402,10.577507650364407,68.59440166203703
125,3,"(10, 10)_4_2_osm",0.008192,7.972012765930263e-07,0.0,0.0,10.435513415733958,10.443706212935234,239.16038297790791
126,3,"(10, 10)_4_2_pcd",0.008192,7.972012765930263e-07,0.0,0.0,10.435513415733958,10.443706212935234,239.16038297790791
127,4,"(10, 10)_4_7_osm",0.008192,1.3668705049185597e-07,0.0,0.0,3.4634995104048927,3.471691647091943,41.00611514755679
128,4,"(10, 10)_4_7_pcd",0.008192,1.3668705049185597e-07,0.0,0.0,3.4634995104048927,3.471691647091943,41.00611514755679
129,5,"(10, 10)_9_7_osm",0.008192,3.542452467451094e-07,0.0,0.0,28.242559339412985,28.25075169365823,106.27357402353283
130,5,"(10, 10)_9_7_pcd",0.008192,3.542452467451094e-07,0.0,0.0,28.242559339412985,28.25075169365823,106.27357402353283
131,0,"(10, 10)_5_7_osm",0.008192,8.939392015134723e-08,0.0,0.0,2.2581220373591977,2.2663141267531177,26.81817604540417
132,0,"(10, 10)_5_7_pcd",0.008192,8.939392015134723e-08,0.0,0.0,2.2581220373591977,2.2663141267531177,26.81817604540417
133,2,"(10, 10)_7_9_osm",0.008192,2.046725926737081e-07,0.0,0.0,7.1123665651478465,7.120558769820439,61.40177780211243
134,2,"(10, 10)_7_9_pcd",0.008192,2.046725926737081e-07,0.0,0.0,7.1123665651478465,7.120558769820439,61.40177780211243
135,3,"(10, 10)_4_2_osm",0.008192,7.316023458494469e-07,0.0,0.0,8.923858609601336,8.932051341203682,219.48070375483408
136,3,"(10, 10)_4_2_pcd",0.008192,7.316023458494469e-07,0.0,0.0,8.923858609601336,8.932051341203682,219.48070375483408
137,4,"(10, 10)_4_8_osm",0.008192,1.7546836001218634e-07,0.0,0.0,3.781359896019009,3.789552071487369,52.6405080036559
138,4,"(10, 10)_4_8_pcd",0.008192,1.7546836001218634e-07,0.0,0.0,3.781359896019009,3.789552071487369,52.6405080036559
139,5,"(10, 10)_9_7_osm",0.008192,3.343596962553214e-07,0.0,0.0,16.370763445585233,16.378955779944928,100.30790887659641
140,5,"(10, 10)_9_7_pcd",0.008192,3.343596962553214e-07,0.0,0.0,16.370763445585233,16.378955779944928,100.30790887659641
141,0,"(10, 10)_5_7_osm",0.008192,1.2176161785299054e-07,0.0,0.0,2.8312645121870794,2.8394566339486973,36.52848535589716
142,0,"(10, 10)_5_7_pcd",0.008192,1.2176161785299054e-07,0.0,0.0,2.8312645121870794,2.8394566339486973,36.52848535589716
143,2,"(10, 10)_6_8_osm",0.008192,1.7679917850305266e-07,0.0,0.0,5.282684514699406,5.2908766914985845,53.0397535509158
144,2,"(10, 10)_6_8_pcd",0.008192,1.7679917850305266e-07,0.0,0.0,5.282684514699406,5.2908766914985845,53.0397535509158
145,3,"(10, 10)_4_3_osm",0.008192,6.602804334333948e-07,0.0,0.0,7.447568183516918,7.455760843797351,198.08413003001843
146,3,"(10, 10)_4_3_pcd",0.008192,6.602804334333948e-07,0.0,0.0,7.447568183516918,7.455760843797351,198.08413003001843
147,4,"(10, 10)_4_8_osm",0.008192,2.2807622372761215e-07,0.0,0.0,4.23178555528292,4.239977783359144,68.42286711828365
148,4,"(10, 10)_4_8_pcd",0.008192,2.2807622372761215e-07,0.0,0.0,4.23178555528292,4.239977783359144,68.42286711828365
149,5,"(10, 10)_9_7_osm",0.008192,3.0907297422153765e-07,0.0,0.0,11.897764821372794,11.905957130445769,92.7218922664613
150,5,"(10, 10)_9_7_pcd",0.008192,3.0907297422153765e-07,0.0,0.0,11.897764821372794,11.905957130445769,92.7218922664613
151,0,"(10, 10)_4_8_osm",0.008192,1.5965581444315694e-07,0.0,0.0,3.3423478174936525,3.350539977149467,47.89674433294708
152,0,"(10, 10)_4_8_pcd",0.008192,1.5965581444315694e-07,0.0,0.0,3.3423478174936525,3.350539977149467,47.89674433294708
153,2,"(10, 10)_6_8_osm",0.008192,1.5011556382789894e-07,0.0,0.0,4.68188919229589,4.690081342411454,45.03466914836969
154,2,"(10, 10)_6_8_pcd",0.008192,1.5011556382789894e-07,0.0,0.0,4.68188919229589,4.690081342411454,45.03466914836969
155,3,"(10, 10)_4_3_osm",0.008192,5.852138421750247e-07,0.0,0.0,6.286589526929817,6.294782112143659,175.5641526525074
156,3,"(10, 10)_4_3_pcd",0.008192,5.852138421750247e-07,0.0,0.0,6.286589526929817,6.294782112143659,175.5641526525074
157,4,"(10, 10)_3_8_osm",0.008192,2.809684532089277e-07,0.0,0.0,5.185737267630185,5.193929548598638,84.29053596267832
158,4,"(10, 10)_3_8_pcd",0.008192,2.809684532089277e-07,0.0,0.0,5.185737267630185,5.193929548598638,84.29053596267832
159,5,"(10, 10)_8_7_osm",0.008192,2.7765862048469516e-07,0.0,0.0,8.602754397931633,8.610946675590254,83.29758614540854
160,5,"(10, 10)_8_7_pcd",0.008192,2.7765862048469516e-07,0.0,0.0,8.602754397931633,8.610946675590254,83.29758614540854
161,0,"(10, 10)_4_8_osm",0.008192,2.1470449624190246e-07,0.0,0.0,3.8068519410150463,3.8150441557195425,64.41134887257074
162,0,"(10, 10)_4_8_pcd",0.008192,2.1470449624190246e-07,0.0,0.0,3.8068519410150463,3.8150441557195425,64.41134887257074
163,2,"(10, 10)_6_8_osm",0.008192,1.328725073370811e-07,0.0,0.0,6.407173195584576,6.415365328457083,39.861752201124325
164,2,"(10, 10)_6_8_pcd",0.008192,1.328725073370811e-07,0.0,0.0,6.407173195584576,6.415365328457083,39.861752201124325
165,3,"(10, 10)_4_4_osm",0.008192,5.059847343599997e-07,0.0,0.0,5.158345474458239,5.166537980442973,151.7954203079999
166,3,"(10, 10)_4_4_pcd",0.008192,5.059847343599997e-07,0.0,0.0,5.158345474458239,5.166537980442973,151.7954203079999
167,4,"(10, 10)_3_8_osm",0.008192,3.2070652827489943e-07,0.0,0.0,7.878981177963261,7.887173498669789,96.21195848246983
168,4,"(10, 10)_3_8_pcd",0.008192,3.2070652827489943e-07,0.0,0.0,7.878981177963261,7.887173498669789,96.21195848246983
169,5,"(10, 10)_8_7_osm",0.008192,2.4441766784018884e-07,0.0,0.0,7.155628193162856,7.163820437580523,73.32530035205664
170,5,"(10, 10)_8_7_pcd",0.008192,2.4441766784018884e-07,0.0,0.0,7.155628193162856,7.163820437580523,73.32530035205664
171,0,"(10, 10)_3_8_osm",0.008192,2.620422937192207e-07,0.0,0.0,5.403765391766978,5.411957653809272,78.6126881157662
172,0,"(10, 10)_3_8_pcd",0.008192,2.620422937192207e-07,0.0,0.0,5.403765391766978,5.411957653809272,78.6126881157662
173,2,"(10, 10)_6_8_osm",0.008192,1.1621291555086244e-07,0.0,0.0,4.5591037285349865,4.567295844747902,34.863874665258734
174,2,"(10, 10)_6_8_pcd",0.008192,1.1621291555086244e-07,0.0,0.0,4.5591037285349865,4.567295844747902,34.863874665258734
175,3,"(10, 10)_5_4_osm",0.008192,4.3229210407134026e-07,0.0,0.0,4.769450243167042,4.777642675459146,129.68763122140209
176,3,"(10, 10)_5_4_pcd",0.008192,4.3229210407134026e-07,0.0,0.0,4.769450243167042,4.777642675459146,129.68763122140209
177,4,"(10, 10)_3_8_osm",0.008192,3.4660912943630463e-07,0.0,0.0,13.064025581472915,13.072217928082045,103.98273883089139
178,4,"(10, 10)_3_8_pcd",0.008192,3.4660912943630463e-07,0.0,0.0,13.064025581472915,13.072217928082045,103.98273883089139
179,5,"(10, 10)_8_7_osm",0.008192,2.0722105430038301e-07,0.0,0.0,5.418742830144329,5.426935037365384,62.16631629011491
180,5,"(10, 10)_8_7_pcd",0.008192,2.0722105430038301e-07,0.0,0.0,5.418742830144329,5.426935037365384,62.16631629011491
181,0,"(10, 10)_3_8_osm",0.008192,2.9894121701525646e-07,0.0,0.0,7.909193650858025,7.917385949799242,89.68236510457693
182,0,"(10, 10)_3_8_pcd",0.008192,2.9894121701525646e-07,0.0,0.0,7.909193650858025,7.917385949799242,89.68236510457693
183,2,"(10, 10)_6_8_osm",0.008192,1.0750999693884879e-07,0.0,0.0,3.9049027708188007,3.9130948783287978,32.252999081654636
184,2,"(10, 10)_6_8_pcd",0.008192,1.0750999693884879e-07,0.0,0.0,3.9049027708188007,3.9130948783287978,32.252999081654636
185,3,"(10, 10)_5_5_osm",0.008192,3.7076198848257095e-07,0.0,0.0,4.901813111858516,4.910005482620504,111.22859654477129
186,3,"(10, 10)_5_5_pcd",0.008192,3.7076198848257095e-07,0.0,0.0,4.901813111858516,4.910005482620504,111.22859654477129
187,4,"(10, 10)_2_8_osm",0.008192,3.6284045979917173e-07,0.0,0.0,20.019517955541193,20.027710318381654,108.85213793975151
188,4,"(10, 10)_2_8_pcd",0.008192,3.6284045979917173e-07,0.0,0.0,20.019517955541193,20.027710318381654,108.85213793975151
189,5,"(10, 10)_8_7_osm",0.008192,1.819085121737992e-07,0.0,0.0,6.986374093429471,6.994566275337983,54.57255365213976
190,5,"(10, 10)_8_7_pcd",0.008192,1.819085121737992e-07,0.0,0.0,6.986374093429471,6.994566275337983,54.57255365213976
191,0,"(10, 10)_3_8_osm",0.008192,3.268076587263178e-07,0.0,0.0,11.449444977420047,11.457637304227706,98.04229761789534
192,0,"(10, 10)_3_8_pcd",0.008192,3.268076587263178e-07,0.0,0.0,11.449444977420047,11.457637304227706,98.04229761789534
193,2,"(10, 10)_6_8_osm",0.008192,9.790884522382656e-08,0.0,0.0,6.222062399873943,6.230254497782788,29.372653567147967
194,2,"(10, 10)_6_8_pcd",0.008192,9.790884522382656e-08,0.0,0.0,6.222062399873943,6.230254497782788,29.372653567147967
195,3,"(10, 10)_5_5_osm",0.008192,3.1951187267092563e-07,0.0,0.0,5.06662472870587,5.074817048217742,95.85356180127769
196,3,"(10, 10)_5_5_pcd",0.008192,3.1951187267092563e-07,0.0,0.0,5.06662472870587,5.074817048217742,95.85356180127769
197,4,"(10, 10)_2_8_osm",0.008192,3.6572423402436837e-07,0.0,0.0,19.081838540921783,19.090030906646017,109.7172702073105
198,4,"(10, 10)_2_8_pcd",0.008192,3.6572423402436837e-07,0.0,0.0,19.081838540921783,19.090030906646017,109.7172702073105
199,5,"(10, 10)_7_7_osm",0.008192,1.7069315805676208e-07,0.0,0.0,14.789113597875803,14.797305768568961,51.20794741702863
200,5,"(10, 10)_7_7_pcd",0.008192,1.7069315805676208e-07,0.0,0.0,14.789113597875803,14.797305768568961,51.20794741702863
201,2,"(10, 10)_6_8_osm",0.008192,8.620099876294992e-08,0.0,0.0,4.102253392609032,4.11044547881003,25.860299628884974
202,2,"(10, 10)_6_8_pcd",0.008192,8.620099876294992e-08,0.0,0.0,4.102253392609032,4.11044547881003,25.860299628884974
203,3,"(10, 10)_5_5_osm",0.008192,2.802632671282518e-07,0.0,0.0,5.831276589022113,5.83946886928538,84.07898013847553
204,3,"(10, 10)_5_5_pcd",0.008192,2.802632671282518e-07,0.0,0.0,5.831276589022113,5.83946886928538,84.07898013847553
205,4,"(10, 10)_2_8_osm",0.008192,3.6388456505652223e-07,0.0,0.0,14.736984473198923,14.745176837083488,109.16536951695667
